customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age_group,tenure_group,avg_monthly_spend
2233-fagxv,female,0,yes,yes,-1.1172721918246462,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,-1.346178395946297,-0.949016491297926,no,Young,New Customer,-0.22996215451811997
5605-iygfg,female,0,no,no,-1.0357842692720256,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),0.1679237995377378,-0.7799534546714874,no,Young,New Customer,0.08308320516820744
7663-ztegj,male,0,no,yes,-0.13941712119319946,yes,yes,fiber optic,no,yes,yes,yes,no,yes,one year,no,credit card (automatic),1.1884054109836186,0.24139552703572884,no,Young,Loyal Customer,-0.315141511581759
3935-tbrzz,male,0,yes,yes,0.4717422979514547,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,-1.2996417752288951,-0.5174248535635483,no,Young,Loyal Customer,-0.4914713505953658
8111-bkvds,female,0,no,no,-0.9135523854430948,no,no phone service,dsl,yes,yes,yes,no,no,no,month-to-month,no,bank transfer (automatic),-0.801035124685305,-0.8091380054878728,no,Young,New Customer,-0.27827755611079064
2055-sifss,female,1,yes,no,0.9199258719908678,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),-0.43705226978848455,0.24496914550304152,no,Senior,Loyal Customer,-0.4697599992467606
2806-mlnti,male,1,yes,no,0.797693988161937,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),1.3396494283151743,1.3646367538078616,no,Senior,Loyal Customer,-0.4035823975344308
8734-dkstz,female,0,yes,yes,-0.9135523854430948,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,0.703094937787858,-0.6285599760223163,no,Young,New Customer,-0.0015342748363160984
4360-pnrqb,male,0,no,no,-0.5876006952326126,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),0.35905634891278065,-0.39188496036925524,no,Young,Loyal Customer,-0.2703269204056677
6152-onasv,female,0,yes,no,1.4495973685829016,yes,yes,dsl,yes,no,no,yes,no,no,one year,no,bank transfer (automatic),-0.2176653435493049,0.7466654714418582,no,Middle-aged,Loyal Customer,-0.47480395972237804
9063-zgtuy,female,0,yes,yes,1.1643896396487294,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,-1.509056568457203,-0.485637296703071,yes,Middle-aged,Loyal Customer,-0.5077431291034146
7781-hvgmk,female,0,yes,yes,1.6125732136881425,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),0.013355737869225209,1.1034758338417334,no,Middle-aged,Loyal Customer,-0.47181097908677677
2181-uaesm,male,0,no,no,-1.2395040756535771,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,no,electronic check,-0.3772194717232536,-0.9546416314779549,no,Young,New Customer,1.1072736123473796
2957-lolho,male,0,no,no,-0.8320644628904743,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),-0.6448050408483137,-0.7784313579168913,yes,Young,New Customer,-0.29580972715285686
6048-njxhx,male,0,yes,no,0.3495104141225239,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,-1.4974224132778524,-0.6105374680729686,no,Young,Loyal Customer,-0.4977330016900964
2320-slkmb,female,0,no,no,-0.26164900502213034,no,no phone service,dsl,no,no,yes,yes,yes,no,month-to-month,yes,credit card (automatic),-0.6763834620494076,-0.4850858123716956,no,Young,Loyal Customer,-0.4226356961177138
4980-urkxc,male,0,yes,no,0.1457906077409725,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),-1.4608579255713225,-0.6896864993119641,no,Young,Loyal Customer,-0.4917725110387416
4376-kfvrs,male,0,yes,yes,1.6125732136881425,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),1.6371513964728497,2.728700158404999,no,Middle-aged,Loyal Customer,-0.43031647543343704
5886-vlqvu,male,0,yes,no,0.10504664646466222,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,bank transfer (automatic),0.8327326669291911,0.3873182811176562,no,Young,Loyal Customer,-0.37019039964693823
3577-amvux,male,0,no,no,-1.2802480369298874,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,mailed check,-0.3240347623319375,-0.9830761636036698,no,Young,New Customer,2.8395948150213
0771-wlcla,female,0,yes,yes,-0.6690886177852331,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic check,1.60058690876632,-0.1768060711328544,no,Young,Loyal Customer,-0.09545115910308187
5628-rkifk,female,1,no,no,0.6754621043330061,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,no,credit card (automatic),1.2216458543531914,1.229633389487167,no,Senior,Loyal Customer,-0.40044525200049896
0206-tbwlc,female,0,yes,no,0.8791819107145575,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,mailed check,1.6570956624945936,1.66160003656688,no,Young,Loyal Customer,-0.39734455492554616
2937-fthur,female,0,no,yes,-0.5876006952326126,yes,yes,dsl,yes,no,no,no,no,yes,month-to-month,no,electronic check,5.9560521395953924e-05,-0.49263011802491086,no,Young,Loyal Customer,-0.3070221621216201
1910-fmxjm,female,0,yes,no,0.1457906077409725,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,0.5186104770867298,0.28869082329448215,no,Young,Loyal Customer,-0.3906057682524006
7752-xusci,female,0,no,no,1.1236456783724194,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,1.3662417830108327,1.814670027583432,yes,Young,Loyal Customer,-0.4192484430362412
4110-pfeuz,female,0,no,no,-1.2802480369298874,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,0.1579516665268661,-0.9766789453597153,yes,Young,New Customer,3.726396489823484
0732-ocqoc,female,0,yes,yes,0.797693988161937,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),-1.3212480634191175,-0.4469451560137738,no,Young,Loyal Customer,-0.49773156738577673
5168-mswxt,male,0,yes,yes,-0.9950403079957154,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,0.9956108394400973,-0.6722595944405019,no,Young,New Customer,0.19715516937151795
1090-eselr,male,0,yes,yes,1.6125732136881425,yes,no,fiber optic,yes,yes,no,yes,yes,yes,two year,no,bank transfer (automatic),1.3529456056630036,2.350756916426818,no,Middle-aged,Loyal Customer,-0.437579075356386
8592-pltmq,female,0,no,no,1.2866215234776603,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,-1.3328822185984677,-0.28260282526390856,no,Middle-aged,Loyal Customer,-0.5035901626677506
5760-wrahc,female,1,no,no,-0.42462485012737144,yes,no,dsl,yes,no,yes,yes,no,yes,month-to-month,yes,mailed check,0.16459975520078074,-0.3255524249914237,no,Senior,Loyal Customer,-0.33329261925917697
8847-geooq,male,0,yes,no,1.1236456783724194,no,no phone service,dsl,no,yes,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),-0.15284647897863812,0.5731464414179066,no,Young,Loyal Customer,-0.46583101377010305
0256-lthvj,female,0,yes,yes,-0.18016108246950976,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,0.5402167652769517,-0.02479493003254281,yes,Young,Loyal Customer,-0.3501609135436475
4785-fcifb,female,0,yes,no,1.1643896396487294,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.3428543516093396,-0.3818038267917131,no,Middle-aged,Loyal Customer,-0.502730117940033
8313-ndoia,female,0,no,no,-0.3431369275747509,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,1.3080710071140806,0.09324477625504506,no,Young,Loyal Customer,-0.26179018014535926
5149-cuzuj,male,0,yes,yes,-0.18016108246950976,yes,no,fiber optic,no,yes,yes,yes,yes,no,one year,no,bank transfer (automatic),0.9341160192063881,0.21399778545299966,no,Young,Loyal Customer,-0.324277662690431
0942-kowsm,female,0,yes,yes,-0.09867315991688919,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),0.5319066544345585,0.037941927504721314,no,Young,Loyal Customer,-0.36247274960350373
4237-clsmm,male,0,yes,no,-1.2395040756535771,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.4891123024354593,-0.9905984098836301,no,Young,New Customer,0.0843937495152058
1452-voqch,male,0,no,no,-1.2802480369298874,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,0.3424361272279943,-0.9742303549284087,no,Young,New Customer,4.065827475696044
4719-umsiy,male,0,no,yes,-1.076528230548336,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.5007464576148097,-0.9628477183288207,no,Young,New Customer,-0.32689875138442764
6614-vbegu,female,0,yes,no,-0.3431369275747509,yes,no,dsl,no,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),0.15462762218990903,-0.2952649055122875,no,Young,Loyal Customer,-0.3502155195581057
0880-tkatg,male,0,yes,yes,-1.1580161531009565,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,electronic check,1.2083496770053626,-0.8371092907752324,yes,Young,New Customer,1.019357929069577
3811-vbybz,male,0,no,no,-1.0357842692720256,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,1.1634750784564392,-0.7103340726786586,yes,Young,New Customer,0.3447552264522015
1480-bkxga,male,1,yes,no,1.6125732136881425,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),1.703632283211995,2.7007729918641488,no,Senior,Loyal Customer,-0.4286176216502911
2996-xauvf,male,0,no,no,1.5310852911355222,no,no phone service,dsl,no,no,no,yes,no,yes,two year,yes,mailed check,-0.8226414128755275,0.22785107185714942,no,Middle-aged,Loyal Customer,-0.49220207835248
9076-axyik,male,1,yes,no,1.2866215234776603,yes,yes,fiber optic,no,no,yes,yes,yes,yes,two year,no,electronic check,1.2399280982064562,1.877318647627676,no,Senior,Loyal Customer,-0.429626316084034
5968-xqive,male,0,yes,yes,1.6125732136881425,yes,yes,fiber optic,no,yes,no,no,yes,no,one year,yes,electronic check,0.8277466004237555,1.8995986146152417,no,Middle-aged,Loyal Customer,-0.45100002024323893
8896-razcr,female,0,no,yes,0.4717422979514547,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.4924363467724167,-0.6243686951038633,no,Young,Loyal Customer,-0.49953318400265834
4640-uhdos,female,0,yes,yes,-0.791320501614164,yes,no,dsl,no,no,no,no,no,yes,month-to-month,no,electronic check,-0.29411836329932195,-0.6833775185610297,yes,Young,Loyal Customer,-0.26397582087790666
4933-ikulf,female,1,no,no,-0.6283446565089229,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,-1.4675060142452372,-0.8615069575952796,no,Senior,Loyal Customer,-0.4529037358061172
3583-ekapl,male,0,no,no,-1.2802480369298874,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,-0.32569678450041606,-0.9830982229769248,yes,Young,New Customer,2.836536878211638
1304-bccfo,male,0,yes,no,-0.9542963467194051,yes,no,dsl,no,no,yes,no,yes,yes,month-to-month,yes,mailed check,0.17457188821165245,-0.7583573282548273,no,Young,New Customer,-0.051174782379840675
4104-pvrps,male,0,yes,no,-0.3431369275747509,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,-0.3722334052178177,-0.42704760133774994,no,Young,Loyal Customer,-0.3906057682524006
9399-aplbt,female,0,yes,yes,-1.2802480369298874,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,0.32913994988016554,-0.9744068299144488,yes,Young,New Customer,4.041363981218743
2359-kmgli,male,0,no,no,-0.3431369275747509,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,0.5136244105812937,-0.1860930672732159,yes,Young,Loyal Customer,-0.32269408827114143
3780-ddgse,male,1,yes,yes,0.10504664646466222,yes,no,dsl,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,0.37401454842908843,0.20466667056612808,no,Senior,Loyal Customer,-0.39430441563170693
4431-edmiq,female,0,yes,yes,-1.0357842692720256,yes,no,dsl,yes,yes,yes,yes,yes,no,month-to-month,yes,electronic check,0.3623803932497382,-0.7629236185186155,no,Young,New Customer,0.13419443470114126
0306-jaele,male,0,no,no,-1.1172721918246462,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,1.0404854379890203,-0.8073291368809615,yes,Young,New Customer,0.648277297217008
6227-hwpwx,female,0,no,yes,-0.7098325790615434,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),0.13966942267360125,-0.5684702432756541,yes,Young,Loyal Customer,-0.24586342592836605
0486-lgcch,male,0,yes,yes,-0.8728084241667845,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.5007464576148097,-0.907765463311047,no,Young,New Customer,-0.417941870035749
0447-bemng,female,0,yes,no,0.6347181430566958,no,no phone service,dsl,yes,no,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),-0.648129085185271,-0.06101642091727817,yes,Young,Loyal Customer,-0.46947505513495114
4612-ssvhj,female,1,no,no,-0.506112772679992,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,0.553512942624781,-0.2698745668957647,no,Senior,Loyal Customer,-0.27812465927030755
5168-mqqca,female,0,yes,no,1.6125732136881425,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),1.4526669357717215,2.5238126996124146,no,Middle-aged,Loyal Customer,-0.43503079468166705
5949-xikae,female,0,yes,yes,-0.9950403079957154,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,0.6233178737008834,-0.7073339979159765,yes,Young,New Customer,0.11153293870096226
7971-hlvxi,male,0,yes,yes,1.6125732136881425,yes,yes,fiber optic,no,no,no,no,no,yes,two year,yes,credit card (automatic),0.6548962949019775,1.6974906368527902,no,Middle-aged,Loyal Customer,-0.45541704007941847
9094-azphk,female,0,no,no,-0.7098325790615434,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,1.17510923363579,-0.38308327044050405,no,Young,Loyal Customer,-0.11885711710037514
3649-jpugy,male,0,no,no,1.6125732136881425,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),0.7911821127172253,1.728859065621422,no,Middle-aged,Loyal Customer,-0.4519343898239693
8372-juxui,male,0,no,yes,-1.2802480369298874,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,0.3175057947008148,-0.9745612455272339,yes,Young,New Customer,4.019958423551103
3552-ctcyf,male,0,yes,yes,1.24587756220135,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),1.3296772953043026,1.9032604705755747,no,Middle-aged,Loyal Customer,-0.42545654014665174
6778-ysnih,female,0,no,no,-1.2395040756535771,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,electronic check,-0.1927350110221254,-0.9570019844162415,no,Young,New Customer,1.2769891052836595
0388-eopex,female,0,yes,no,-1.2395040756535771,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,0.3191678168692938,-0.9458620009224588,yes,Young,New Customer,1.7479113739717158
5756-ozrio,male,1,yes,no,1.1643896396487294,yes,yes,dsl,no,yes,no,no,no,yes,one year,no,bank transfer (automatic),-0.024870772005783543,0.7144146677430256,no,Senior,Loyal Customer,-0.4629769394144179
6579-jpicp,male,0,no,no,-1.2802480369298874,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.4758161250876303,-0.9983633092693955,no,Young,New Customer,0.7204446059250478
8205-otchb,male,0,no,no,-0.42462485012737144,no,no phone service,dsl,no,yes,yes,no,no,yes,one year,yes,bank transfer (automatic),-0.6996517724081085,-0.6087065400928023,yes,Young,Loyal Customer,-0.40557112566938625
4134-bsxlx,male,0,yes,no,-0.18016108246950976,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,no,mailed check,-0.1295781686199374,-0.21955713650107433,no,Young,Loyal Customer,-0.3941733611970071
0505-spoow,female,0,yes,no,1.5310852911355222,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),-1.495760391109374,-0.3907378729599944,no,Middle-aged,Loyal Customer,-0.5098944270369571
6235-vdhom,female,1,no,no,-1.1172721918246462,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,-1.2082305559625701,-0.9495459162560462,yes,Senior,New Customer,-0.17920040347771915
